no,yes
5.596030235290527,39.82729583424482
-8.95523303119082,5.910910606384277
1.9032235145568848,-4.9989201260550935
41.83486100257798,7.571678161621094
11.044002532958984,109.9347499981417
3.3588242530822754,9.652507528414228
4.769515037536621,48.191127432639526
16.367555618286133,-46.75425282824725
-0.4698793900314917,-0.7614259123802185
11.977249145507812,117.4895602041098
2.3957011699676514,13.624832599624547
25.278248256912097,0.6165123581886292
25.402360916137695,34.75423557453178
5.751005172729492,54.63145645983781
-10.592129036512159,12.701026916503906
29.06414794921875,-21.270501357913744
-16.42117068932774,1.2043449878692627
-50.54979325739749,10.77505111694336
-3.5166870539900774,4.562965393066406
-0.2772727310657501,40.036769135592934
4.628623008728027,-0.2316742467312629
10.72042465209961,13.261830147625943
3.6489689350128174,22.030746914713546
-9.403945172697213,9.326690673828125
27.3305721282959,29.648279168538444
14.648738542538686,16.199872970581055
1.011748934416794,6.743943691253662
-8.080032518438617,11.369895935058594
4.758378982543945,-11.370626166941566
8.936455479156765,5.892158031463623
-8.789804072145465,10.205199241638184
6.590935230255127,42.029212662231544
11.938658714294434,10.376059504751773
-0.3506774665817458,4.162051677703857
8.671414375305176,-1.8168281580754568
2.184619665145874,22.80115434376186
-6.316850028221724,0.7740408778190613
1.951390027999878,-1.6858604106850055
-9.118956552508035,6.320071697235107
-3.6264516420105917,2.110775947570801
22.72010612487793,37.30290061641291
35.606618157765965,15.67835521697998
16.684194564819336,-2.179115950937062
6.538827909828846,1.2788445949554443
4.030210971832275,9.091046907797327
34.66670608520508,64.31630161055068
-0.30895480513572693,-0.2574047082362336
0.05832171440124512,-5.80850647510699
16.750612258911133,55.48972528937405
-13.22605203062097,15.98254108428955
7.274996757507324,-0.9318401532555729
7.617814540863037,2.078043888632328
14.23199169957656,-1.6475272178649902
42.154917002854184,2.0445683002471924
7.455148220062256,-6.03952814712747
3.8824620246887207,-1.0301403239911537
16.709430694580078,9.152275748077018
-2.3763792942355018,2.023832321166992
28.86728476739374,2.7624611854553223
7.892682075500488,49.61475400657522
16.10003089904785,-10.75505009772997
-13.19853406015913,2.9607183933258057
-0.5813214134735214,0.7024700045585632
3.8513824939727783,-44.76689069415589
6.814014434814453,-1.6373017529807044
13.034007348982104,6.660563945770264
0.6317127346992493,-1.4252425999392386
40.915268523509404,10.764257431030273
4.358766078948975,34.40627102172646
14.100520133972168,-1.2644305607935569
-26.545592041935365,8.826966285705566
-7.862669591289883,4.876772403717041
-35.107338042530095,5.943763256072998
-2.3358938842609147,3.1504297256469727
1.8369005915932757,-0.8429020643234253
15.909618377685547,35.78584002707301
1.3434141874313354,1.4202550402693506
-6.817353826697804,5.285068511962891
-0.17677949368953705,1.7049847784459935
17.290935516357422,19.019532486068925
-3.6974361828149043,0.04883444309234619
0.1215303978231756,1.181013822555542
-76.43769899934156,23.179218292236328
4.1541337966918945,-6.5794918192941285
8.39990520477295,8.538605132259558
20.798910064875955,19.236225128173828
62.60691180826865,21.764230728149414
12.629373550415039,18.854302821221815
3.597686529159546,15.887330057161682
0.8631837368011475,13.676029541836714
-0.11233805927102258,7.598289966583252
0.3896057605743408,-2.773177427547492
21.144407272338867,45.588557359471395
7.509916305541992,-3.8525904026597555
2.461275815963745,6.024072130269607
3.6170482635498047,3.076995971552051
-19.09037004400028,3.1025772094726562
-0.937606508017776,12.8468656539917
-4.988831084029126,3.6564183235168457
-12.583605330535857,16.68535804748535
10.695389747619629,30.433355239846566
20.80769157409668,-112.66782615361824
1.6542863845825195,48.576680082897674
1.2795798778533936,-4.831941566144897
2.5452463626861572,-1.2448630377498273
-28.649126956864947,9.30565071105957
31.310026483313823,11.528473854064941
-7.212953974183694,-3.035224437713623
8.531469345092773,-3.4596541803846605
10.418732643127441,32.413407004657984
-14.085289090641023,7.802881717681885
0.8098799586296082,-1.0118724338331155
3.981947422027588,-1.6904300063940267
1.7205866575241089,25.520916394226692
5.065024375915527,18.856000042542277
-18.115704316474613,15.667000770568848
-0.4123001992702484,2.6329715756458
68.2901458930713,11.255630493164062
0.002010775623976782,1.1887974739074707
-2.5618637388852896,6.462979316711426
1.759433627128601,-0.5013564148110226
-8.456298406092484,0.5076754689216614
-1.1503206177321132,1.7061245441436768
-1.6683237501700559,1.43136465549469
-0.8192440373162735,8.259834289550781
7.307748512677778,3.1288249492645264
13.401305198669434,-5.565643154207969
-0.8878663049543105,2.8172671794891357
3.517720937728882,3.2331241255319023
1.468912925651729,5.474142074584961
14.371109315393248,32.017112731933594
38.35936406932784,7.918774127960205
7.431003093719482,-1.6171519999873372
4.804904274550385,1.7199769020080566
-2.301968812942505,-2.0073987291005837
91.63370720635835,11.79071044921875
-8.589626966436168,14.510873794555664
-0.5795911013847832,0.9147108793258667
1.0669904707589002,4.127983570098877
2.5272533893585205,-3.1320661487793
1.6483513217133603,-0.13048340380191803
74.63246587945244,18.89822006225586
13.678549766540527,15.754049392615807
-0.3617412259783186,5.105638027191162
-6.289601787314316,4.35913610458374
-3.5635971165632725,10.890179634094238
-6.130859054117421,9.483750343322754
67.5054796586469,9.966557502746582
2.470956802368164,-0.6568402861323948
-4.040856010936686,12.128142356872559
-5.100553161142592,1.5184071063995361
10.206779479980469,-11.061872528817506
5.243465423583984,-9.396446659105093
-11.233784243547959,5.326872825622559
3.907353639602661,-1.3393720842890278
19.062509536743164,-37.77907678309554
12.559377479792065,-1.5752640962600708
6.469404697418213,41.079830885049326
-3.43940766901643,2.6475346088409424
2.9791831970214844,-15.451080167904106
35.212162017822266,32.93243037310508
4.584134912590344,4.138455390930176
28.46645170757336,15.90113639831543
2.4125893115997314,18.647626218938374
-5.844374635724336,6.174949645996094
15.010879516601562,19.419074437288316
3.752556562423706,4.654673572803572
2.5074721186600244,4.0912346839904785
0.9119640588760376,-5.469217435381738
1.6608517292205223,1.4831091165542603
0.889468252658844,-0.7484446463678585
4.025086879730225,-4.994736416865134
4.1112236976623535,-6.139939739208296
6.640431880950928,142.10714922293485
1.796568751335144,4.614383445065317
1.511184811592102,-18.757825414692615
-1.5657859843565634,-0.263933390378952
5.288660049438477,-3.0134351406579274
-0.2764811742740594,4.9700608253479
46.27395949543525,15.85671615600586
1.1712048053741455,3.0930542283454887
-0.40253958106040955,2.168351862793468
-1.8005725033497555,12.228060722351074
7.117676258087158,-11.302605466998713
43.51242546443722,14.844216346740723
0.23554796629192498,0.8533354997634888
1.2474862337112427,-0.8312999712217226
2.977907180786133,-2.597847092421958
0.7002167105674744,0.34476631337380526
0.8081066012382507,13.696692421420588
3.2078568935394287,-0.9514009023812866
3.569765329360962,-2.7939258882253206
-3.436187443743478,5.452136993408203
1.263270616531372,-0.3656660829600271
0.5601252645527235,0.1980840414762497
14.462884902954102,-3.5130518251534824
-24.550351941127282,20.15650749206543
49.40939157164926,11.166168212890625
-16.961608192187015,3.340319871902466
0.7784872614143603,0.9794174432754517
6.648245811462402,-3.685335808991484
-0.7105379700660706,3.3845630521127337
30.56233746076173,13.777669906616211
0.19678087532520294,4.887817411520099
-1.0680432319641113,-0.1495458487110899
-0.5926990374344799,-0.8444540500640869
0.21615171432495117,-0.3462964835707195
45.622081771398584,8.919265747070312
10.77003026847602,1.7317696809768677
46.92167514620524,14.590126037597656
4.126988887786865,-50.88649476108411
-0.11636439710855484,0.6901704749473516
3.664660692214966,17.790285300700702
15.88281536102295,-27.758635925522206
18.19804320355882,-1.201225757598877
12.5701322555542,16.568824684054285
-15.909916949398983,13.101373672485352
-0.21070364352389825,1.7070409059524536
-4.363783899471265,1.1165004968643188
1.3564726114273071,-0.959835036430035
-0.19190137285109798,0.8089190721511841
10.90776538848877,4.7458379745458315
4.762182712554932,51.225768454933
18.445528030395508,22.791521700196945
1.504474401473999,-0.9133164703496179
6.511256694793701,48.758348715974044
2.218235969543457,0.1401477152911923
-2.8688783645629883,-0.13836542779426075
9.769046783447266,-12.063673619736658
17.315877919275664,6.833627223968506
5.713103294372559,-0.9607537348005568
38.23402454843474,9.956611633300781
9.233563423156738,5.73906342168711
-1.5234938381889176,1.9442963600158691
2.8992578983306885,2.053089729361467
-59.39756597085528,12.848960876464844
-0.04205336965845784,0.32326826453208923
5.824676990509033,1.1613183798685227
41.73284601450585,21.893173217773438
5.477631092071533,-0.6600318978508692
-0.11689723085078502,0.4911728501319885
-14.342649218334177,5.010219097137451
0.8027586936950684,-0.06267305842027746
-0.9426247206840452,0.8651235103607178
0.6904211044311523,13.818457614372457
14.288522720336914,58.023478044420976
2.089477300643921,-1.3957799733575742
-0.5503635406494141,0.06117171134562138
10.395376347782861,5.215190887451172
2.572368860244751,-0.8834792091164658
15.463854789733887,1.5327136434921123
-8.40028667892495,9.42508316040039
-2.53240966796875,0.6248509972271141
1.5364323854446411,-2.6078645997267564
9.452797889709473,-4.0212907991537605
9.545352935791016,64.46844875071466
2.904564380645752,0.0763626047388355
4.920451974044746,3.2630224227905273
-4.852816782972099,7.012662887573242
-14.617621988283137,11.56486701965332
10.93789005279541,4.7592653581973785
0.8196932077407837,0.7482264872946165
-7.977013681827648,5.5468058586120605
41.95076970372584,15.174278259277344
4.912307262420654,-5.2766122313355215
0.010789664462208748,-2.4900437946907985
12.650988578796387,46.80323250323395
-0.2843993306159973,-0.641046261269528
9.762864112854004,-3.8759050159281383
44.87740860388352,12.448588371276855
5.058441162109375,-6.4866676947422555
1.3445136547088623,37.05500215897038
74.40744758787301,1.5831810235977173
5.139042854309082,-8.889321339230218
-2.3998755054985423,4.159570217132568
-0.3545822849671607,5.857534885406494
-2.8021431101352627,8.38401985168457
-4.244105044441584,10.497483253479004
0.45117572405314954,-1.030727505683899
7.279038906097412,-16.994593391722457
-0.5874576568603516,-1.2475385017026603
1.0085304304604277,1.056566596031189
2.3850111961364746,1.4929653220922408
3.183957815170288,6.411368131452717
-8.056880570253593,4.400506496429443
2.859081268310547,-0.8322171925273878
0.5578563213348389,0.24976622401570503
-2.589935279200793,3.6541953086853027
-17.145253289052043,5.020977020263672
15.584883689880371,40.53459073236672
7.9053747598938635,20.74031639099121
-9.671101995900976,5.819699287414551
0.44091081619262695,-5.709000243315064
18.613658905029297,14.963186218159581
14.341453552246094,-15.595974761520836
5.31141471862793,-13.80518388809875
-3.048059623497842,4.493406772613525
3.0443615913391113,0.3097031412489397
-6.174311411353475,15.680219650268555
-3.978008828500257,3.730356216430664
-6.886673275587496,3.159450054168701
12.529468536376953,43.760872159679145
3.5362131595611572,-3.00131060781026
8.037162780761719,-5.808652682456435
4.365764141082764,46.97381345053513
3.774684190750122,-1.6616097391261215
5.896268367767334,45.704492092891165
13.85105037689209,-17.383105174454364
6.285036778462764,2.2908406257629395
19.742982864379883,18.175470516652865
12.493152618408203,-14.046077333776452
1.3245606422424316,-0.4151897781695739
6.504635334014893,-38.46548487910822
-7.494514975285094,7.764866828918457
-3.0099012038736834,0.06448087096214294
-2.094172297601661,3.759714365005493
32.279109299513124,23.69636344909668
3.1207520961761475,-4.941206367714326
2.977423724848247,5.100576877593994
37.71023395296136,1.7139798402786255
-27.234171294420868,16.61318588256836
-1.3750306367874146,-3.440840127161736
-0.8199604185883658,11.811052322387695
-1.4784356316869594,10.654119491577148
0.965675084149018,6.9336628913879395
3.1778197288513184,-0.15621071721753632
6.157308578491211,-3.0925776798359443
2.030607223510742,-1.0080566867016296
20.765933990478516,19.420874445923538
-10.543934362084967,2.247616767883301
31.588096618652344,31.96669964570605
1.3427366018295288,-0.21632720753244183
2.9908978939056396,-3.8739256964915487
1.9649661048266136,32.21025466918945
9.658975601196289,49.852222110148794
9.770602226257324,11.777826315604191
-10.714486057654817,6.490759372711182
0.3018267750740051,-1.8455275389657073
3.5157551765441895,-0.4160715853239221
16.667261123657227,39.555003733700374
1.963249281069987,1.1380963325500488
-2.389803564557229,14.75978946685791
-1.3544900718720498,13.209749221801758
2.8517802086223227,25.107553482055664
11.59277629852295,-10.339324630199759
12.517853736877441,49.13208489010556
1.9599940776824951,0.17814173632054142
4.949140548706055,-1.1113597266483373
-0.04710434861800114,4.958560943603516
3.6321402446356146,0.617658257484436
-2.912498139830303,1.555372714996338
5.642287254333496,43.29543470914843
-1.1853233550120397,0.7453317046165466
-0.06172967702150345,0.3752100892078063
1.5555511713027954,4.06704193419821
-1.9887744250014148,2.7110159397125244
-1.144003232529915,2.376300573348999
20.753345489501953,42.939099755171746
91.94264054698387,11.4108247756958
-1.4950346338991256,6.664767265319824
5.513545513153076,-16.116786215277372
30.327735751133087,31.128704071044922
-3.0901311024957954,12.073556900024414
41.00118122784755,18.512805938720703
-5.178759456406167,3.6416854858398438
5.635702417040858,5.4073309898376465
-20.772953266449143,11.1409912109375
1.560630202293396,-1.7936058038548337
-1.9109250270740343,5.018341064453125
-2.6291348520527142,2.8596620559692383
-2.9302012767042918,4.022902488708496
-6.933531444331386,1.2039369344711304
-3.2321128103513423,8.676291465759277
3.618607997894287,-0.8563888822656271
16.261079788208008,-1.8552327319995925
-1.5570396598673124,2.1608362197875977
-1.1157568713656083,6.1620001792907715
0.9128621220588684,-1.732966483329725
-27.24890848609639,12.4513578414917
6.73856258392334,41.07690029607218
2.2616591453552246,46.31983336581149
2.752620220184326,-0.34087013052824544
-2.1530899756841886,2.01037335395813
3.911952018737793,6.241775079676475
1.4921821355819702,0.08544647085235535
39.96251582714666,17.899633407592773
-0.2846798956708092,19.06148910522461
-13.597837424112988,14.698494911193848
-10.194647035922742,15.590435981750488
19.74318540934592,1.1080926656723022
-6.45734279656153,12.625639915466309
16.862302780151367,33.51503646147556
6.6048892933800385,1.5512317419052124
4.166164398193359,5.099250993196433
-1.257382610487923,12.034814834594727
1.994720106856319,3.8862380981445312
15.289173126220703,-19.840746951639936
80.99351708570504,4.658416748046875
20.10279415415321,5.635016918182373
-3.485707167554235,5.746515274047852
18.99759864807129,35.56119760202692
-1.480228761928685,1.9197818040847778
-0.3700597286224365,-0.9357154070189471
14.840968132019043,3.313809019937308
67.76588851447201,15.97805118560791
16.088865280151367,2.7130184470002563
53.693500832129594,10.363163948059082
15.53742773246719,0.5643256902694702
41.3176578571073,24.02223777770996
12.49296778197581,8.902593612670898
-4.221599135042053,4.216902256011963
-3.5361954054435216,12.274025917053223
30.694133758544922,-8.281389419631637
0.584624707698822,-3.287345655631671
5.7352204381718686,19.598461151123047
-4.111646927529179,18.44545555114746
1.3230426393569807,-0.5657733082771301
14.075186729431152,13.3274905615937
10.859976768493652,-1.9687157536927398
44.73818670947075,16.277118682861328
3.671180216078853,-1.8200620412826538
5.016396522521973,50.07287810757575
-0.49455782104340207,4.799396991729736
-6.206130978016638,10.622458457946777
-0.8535524606704712,9.73747534099975
3.9199094772338867,-32.72925851830997
5.095322608947754,15.949797137164653
8.955743789672852,-4.189709309666167
0.8007916212081909,1.0254957596483392
58.14516727267679,13.142220497131348
0.8991654515266418,-0.7550936013939273
-7.816798933972251,16.655996322631836
-2.502561435222726,-0.09305416792631149
7.023078441619873,-8.600521405386239
11.976360321044922,-6.4446088785314295
3.789470672607422,-10.255054785232765
7.216219425201416,-3.168018550660154
1.5356743335723877,0.1158900509370509
12.59032154083252,39.280824344783774
10.143363700838087,4.226891040802002
-4.17980470867998,0.5954065322875977
-3.171178557185181,7.119302272796631
7.29375696182251,-15.100620668417093
1.5502127820252758,3.097735643386841
0.8056854009628296,-3.102567046168579
-1.481099962547439,2.4401447772979736
22.474523544311523,47.148312519719475
21.509216528839737,-0.711707353591919
-2.3799467501907277,2.52292799949646
17.738772311737403,16.68577003479004
10.002355575561523,-0.3643241547263184
-5.345296242594399,5.011697769165039
34.7570281655951,15.920027732849121
17.38644790649414,20.92187899367826
5.086272239685059,5.702402863846485
6.95293004716809,7.94352388381958
13.889225006103516,-7.422481346675511
0.3056505620479584,-3.2663537495096
53.06389648522162,8.148293495178223
1.626841425895691,-1.8399598653095444
-1.7544539832158508,0.35909900069236755
6.966259956359863,-3.634554922146471
22.707866668701172,21.371457359358143
5.634260177612305,-1.8277317725468718
2.8525142669677734,-1.058901789057919
30.019268569535804,25.098308563232422
1.1213643550872803,-0.030510461271262737
12.739782333374023,58.29452324268417
0.023831501603126526,46.353215443192866
-5.405803505035918,4.68571138381958
-6.603019579976465,0.12023428827524185
-1.3050240342380688,4.802898406982422
-4.511126568534564,2.154132604598999
44.211588755141804,4.221263408660889
2.567101098263404,7.095729827880859
-7.010123473786038,3.4627435207366943
15.221495168747946,6.484097957611084
5.971988436901004,7.222817420959473
38.91799815328381,14.325104713439941
2.6758692264556885,-0.2540073511300811
6.110169887542725,-4.648927825028913
3.343261957168579,-1.3147658559487354
1.3010141849517822,-2.906835623358713
-4.916410750516043,6.485358715057373
-1.0701982975006104,-0.23062419242942223
3.3517982959747314,-5.8655296045392635
17.40711212158203,0.5735528418303346
-1.062608242034912,-0.14139217030343237
41.8908646416431,19.718656539916992
2.8021719455718994,-2.2332202254561233
-0.15859947439643685,0.049701400101184845
9.122645378112793,-2.630232694282242
8.84566593170166,-1.647386087430034
8.704099655151367,-2.211400966498279
-2.28290027823887,5.454457759857178
19.130329605732115,1.2989951372146606
-2.047960861489798,2.882197856903076
21.625743865966797,-28.608119419780415
-2.6371435417586664,12.366174697875977
-5.3254332082655385,12.783761024475098
-10.114132807819546,9.406551361083984
12.350001335144043,-25.68038287399129
35.655257169637494,21.83498191833496
-3.301792452790492,7.152762413024902
8.316688537597656,-6.715434398032285
16.63616371154785,28.45522475793829
-2.5401777238855274,3.322366714477539
5.8064069747924805,-27.22251338450954
-2.776926340464458,2.4299509525299072
5.437985897064209,-3.6940497629263387
9.725552558898926,-15.747763458501105
7.904201507568359,12.764211027033298
38.78885939482956,23.20336151123047
-5.15235494361031,2.641103982925415
-11.223860398133088,1.6272048950195312
5.520946502685547,-0.8686601984804003
2.2709908485412598,-5.7911030031950705
-3.008394879835458,5.503482341766357
10.414523124694824,-3.913111244048479
2.719139814376831,-0.10929803355131207
5.236867427825928,-1.577590496158824
1.8539842367172241,0.7728254872001556
0.7154405117034912,-1.329600953029273
-27.225975397062385,6.03734827041626
15.607852652228615,14.71556568145752
5.217456817626953,-6.6135190461570055
1.5038777589797974,0.36636119644920107
1.072272539138794,-0.03208539446598213
12.963532447814941,14.720750043233316
-4.5307736845419235,15.297168731689453
5.692447185516357,23.94749986526413
9.31581974029541,-3.317599507092086
4.2767157554626465,-6.745993187599902
0.5001035928726196,0.07589858745798145
-9.258381929788907,13.025254249572754
12.544339179992676,-22.568412437149007
-3.1321978053952124,-0.05444774031639099
-0.35407428582376843,0.30858170986175537
-6.270423120329083,9.25229549407959
5.435525417327881,-9.173211017108251
0.6453537471445066,1.0159046649932861
5.152849465894339,13.708600997924805
-5.613150404933114,4.867668151855469
-0.42242046052981586,11.48653507232666
-0.6015324101285717,5.3081536293029785
15.12617301940918,-8.575585602011007
1.921416163444519,-3.617663744005939
14.989782333374023,33.46236375431316
-1.0955256686906316,-0.1016857847571373
7.686200900946487,7.116433620452881
5.986043930053711,34.96586335288582
13.24593448638916,65.12483596115109
1.3747535943984985,0.33495830196679566
20.565305709838867,132.3854056977974
6.187730312347412,56.64497883711413
3.5245203971862793,-1.1949245949623712
44.90084752065464,14.83335018157959
7.358467102050781,49.697656738230144
7.523898601531982,-8.564211881462509
1.3534796237945557,2.6111601285866923
4.219580173492432,0.012225658461152512
22.87948155085315,2.806499719619751
6.016904830932617,9.580257312790723
7.668062686920166,38.97677569311166
7.508430004119873,-4.2714820788551116
13.820693016052246,37.82461032716925
-4.69038838471085,0.5295366644859314
2.6617279052734375,-5.272213658612985
15.446362495422363,-17.20800377089084
1.6558890342712402,0.43093164982817234
65.30464364820793,9.94295883178711
10.056230545043945,-3.150714393530196
3.366586208343506,-5.462701745028431
11.841104298854493,1.0717419385910034
8.830769538879395,-3.138227830286981
16.57808494567871,-14.884505296945228
7.789780616760254,13.937148553770578
-0.6882788534116253,5.7437543869018555
6.801812648773193,-4.6239409892501335
2.61641526222229,-0.40824479695407856
38.99160670570632,15.09727954864502
2.7702131271362305,-0.12215347281855837
2.4612174034118652,-5.694509367648141
8.129886627197266,-6.65614765530896
0.9790611267089844,-1.6584564573919516
31.569158658275718,11.744306564331055
-8.445032147501646,13.043850898742676
13.575236320495605,41.18501979111183
-5.701242245433328,9.780519485473633
1.46172034740448,2.730118658948781
-21.21526372716462,24.2310733795166
6.149284839630127,-17.238810783129956
-2.778423556611446,2.179222345352173
3.917029840725755,4.608141899108887
20.783739506893127,2.892393112182617
50.81622545855046,9.322659492492676
-14.001524495531164,9.338207244873047
32.68746788055487,10.46297836303711
-2.4308527662494246,14.343174934387207
3.9984092712402344,1.9062336810214655
1.7497122287750244,1.1309043921421098
41.787148278974314,9.187654495239258
-4.337974725325264,4.725292682647705
3.325715088251755,6.132853031158447
54.65892277181658,7.130744934082031
20.76963996887207,30.49115600704442
0.41082734742886906,3.392655372619629
17.369074374098766,4.491147518157959
-14.16482189745269,8.217923164367676
4.543011665344238,1.1699597257652536
9.471138954162598,-0.08527606398473608
8.970853764630924,0.27630817890167236
-6.637129618657575,3.0601680278778076
7.567387104034424,38.96173868821622
12.01017951965332,-17.400739634649213
8.07618522644043,-6.459146229706942
2.4446680545806885,-3.7798689452374212
-11.423533229364324,9.922715187072754
-1.5170137246198383,2.526467800140381
2.492950916290283,-1.5600021257293584
0.5123651027679443,-8.263854133281953
-1.8775921634412578,4.873574256896973
-3.023982804998689,-1.6715065240859985
4.718292236328125,12.0990533371763
2.4313321113586426,-6.059677757205188
39.767049586277466,19.275047302246094
20.01195275964985,1.1727451086044312
49.59590555904478,5.810916423797607
32.07606226994888,6.395926475524902
1.653540849685669,-7.330488534023699
0.3257966637611389,-0.3561053780883433
8.67955207824707,6.042573823667231
17.25800132751465,44.78609790242977
8.60741901397705,52.877231850609675
5.464072227478027,54.831654869199035
4.750822067260742,5.910706883542551
-0.5284729599952698,2.5704337380380604
5.329355084592969,-1.1061360836029053
2.5502917766571045,-1.1287372462096021
3.2079010009765625,1.8816681808194575
4.550753593444824,-6.270445871411631
-1.6028597134076907,3.3445398807525635
10.260843632001757,6.6019182205200195
-2.2360634270816844,11.784499168395996
-2.2737515840228335,6.350751876831055
-11.157775148859841,5.362723350524902
19.39600944519043,-3.0351798418598435
13.190006256103516,-4.117434836666629
17.332653045654297,34.83588555654084
-15.075508254326145,8.890373229980469
12.600458145141602,-0.7857452409524299
38.71679597355689,4.708543300628662
50.42960114253371,9.690834045410156
0.019849383015404953,3.2812206745147705
5.880430221557617,50.676899693441584
6.026039123535156,69.50715671511561
5.462580680847168,-17.12181534022933
-4.938268413267517,1.8264120817184448
-3.525315598648727,2.8023173809051514
-3.3687021924396117,-0.03951597213745117
2.304521083831787,46.45692411823626
44.7235180808401,12.435016632080078
-13.425902247324824,5.893279075622559
-1.857448497709251,0.6220207214355469
-0.5451122522354126,1.2466062171124512
5.605846405029297,30.42850141133474
27.24132962169029,3.833218812942505
-13.23323946397467,4.693676948547363
3.781493902206421,-4.94624386109391
-1.1593852043151855,-0.14775937809045614
-1.7172899475444834,3.449646234512329
-0.2842746376991272,6.367212680445776
-1.358931802058048,2.650648832321167
47.31956924186868,5.93007230758667
1.1040956370331272,-0.5807543992996216
9.464940235567296,6.802557945251465
10.790627479553223,-12.192187388076128
5.522543907165527,0.5826610853909155
88.92318640297219,3.2749898433685303
34.50704464162778,17.77337646484375
-0.9629571616162558,4.531743049621582
12.322799682617188,50.30619812840471
2.1502151489257812,42.22882207243907
-2.0048249154433044,16.261138916015625
-2.5489932897185614,9.805378913879395
-0.4975937293253663,1.5994131565093994
10.560068130493164,-25.52732288656337
0.14738784730434418,-0.41085325783560744
18.064077377319336,38.27244896813113
1.6494166851043701,-5.408318138707264
-3.1464475782954278,5.4723968505859375
27.801347732543945,34.41608988992339
5.583395957946777,-5.101530208093411
7.524025917053223,2.4225741363237945
1.9941574335098267,-3.1711479736808563
-22.997139732892382,-0.6150028705596924
1.1077258586883545,-2.6370904811443605
34.3006591796875,29.820444047868282
7.881130218505859,-2.6274662792035706
6.7170491218566895,-3.853458317938541
-0.8081531151671313,0.3106180727481842
5.4798150062561035,-13.5183751889471
0.12467711355288277,1.524821162223816
47.04129345666536,13.945266723632812
18.814672470092773,44.83001715687437
2.6077542304992676,-8.87305458690739
1.226560115814209,-2.983271988094426
4.025547027587891,-0.48229770485067247
-0.7941494827185465,1.5539549589157104
-5.369167317819287,6.163344860076904
1.2487515211105347,-0.9321896933534295
15.561360359191895,22.309712340591027
37.98512776297973,16.68893814086914
50.98707929912103,10.955312728881836
9.707793304303465,0.49066829681396484
-1.8048294261660645,10.981600761413574
20.850569603010655,20.525556564331055
55.94274499522692,19.414289474487305
7.507169723510742,66.45362546728722
9.16565990447998,-6.516519997731873
-1.1353214446238162,7.65591287612915
-0.7889620661735535,-0.6946139056596006
38.387476125458605,18.240886688232422
